96.3,96.773,38,3
96.3,96.773,50,3
96.8,97.176,57,3
96.8,97.34,54,3
96.8,97.34,50,3
96.8,97.34,38,3
97.172,97.768,62,3
97.34,98.6,62,2
97.34,98.522,54,3
97.34,98.6,50,3
97.34,98.6,45,3
97.765,98.551,60,3
98.6,99.95,62,2
98.6,102.3,55,3
98.6,102.3,58,3
98.6,102.3,43,3
98.6,102.3,50,3
99.95,100.64,58,2
100.64,101.58,58,2
101.58,102.3,58,2
102.3,103.39,60,2
102.96,103.82,55,3
102.96,103.82,58,3
102.96,103.82,43,3
102.96,103.82,50,3
103.39,103.82,58,2
103.82,106.65,57,2
103.82,104.5,54,3
103.82,104.5,57,3
103.82,104.5,50,3
104.5,105.23,54,3
104.5,105.22,57,3
104.5,105.22,50,3
105.22,105.92,53,3
105.22,105.92,57,3
105.22,105.93,50,3
105.92,106.67,51,3
105.92,106.65,53,3
105.92,106.67,57,3
105.92,106.67,48,3
106.65,107.43,50,3
106.65,107.42,53,3
106.65,107.42,58,3
106.65,107.42,46,3
107.42,108.7,62,2
107.42,108.55,53,3
107.42,108.55,58,3
107.42,108.55,62,3
107.42,108.55,46,3
108.7,109.97,62,2
108.7,109.98,58,3
108.7,109.98,62,3
108.7,111,53,3
108.7,109.98,46,3
109.97,111.1,60,2
109.97,111.08,57,3
109.97,111.08,60,3
109.97,111.08,41,3
111.1,112.64,60,2
111.1,112.67,53,3
111.1,112.67,57,3
111.1,112.67,60,3
111.1,112.67,41,3
112.64,113.8,62,2
112.64,113.23,56,3
112.64,113.23,58,3
112.64,113.23,62,3
112.64,113.23,46,3
113.8,115.41,63,2
113.8,115.41,55,3
113.8,115.41,63,3
113.8,118.36,58,3
113.8,115.42,39,3
115.41,118.36,62,2
115.41,118.36,53,3
115.41,118.36,62,3
115.41,118.33,46,3
118.36,120,62,2
118.36,120,53,3
118.36,120,58,3
118.36,120,62,3
118.36,120,46,3
120,121.42,62,2
120,121.42,58,3
120,121.42,62,3
120,121.42,46,3
121.42,122.81,62,2
121.42,122.83,62,3
121.42,123.34,57,3
121.42,123.34,42,3
121.42,123.32,50,3
122.81,123.32,60,2
122.81,123.32,60,3
123.32,126.02,58,2
123.32,125.68,58,3
123.32,125.68,55,3
123.32,125.68,43,3
123.32,125.68,50,3
126.02,127.34,58,2
126.02,127.34,55,3
126.02,127.34,58,3
126.02,127.34,43,3
126.02,127.34,50,3
127.34,128.41,58,2
127.34,128.42,58,3
127.34,129.32,54,3
127.34,129.34,38,3
127.34,129.34,48,3
128.41,129.3,57,2
128.41,129.3,57,3
129.3,130.3,55,2
129.3,130.72,55,3
129.3,130.65,39,3
129.3,130.65,46,3
131.66,132.92,55,3
131.66,132.92,58,3
131.66,132.92,39,3
131.66,132.92,46,3
132.92,133.95,58,3
132.92,134.4,54,3
132.92,134.4,38,3
132.92,134.4,48,3
133.93,134.38,57,3
134.38,135.19,55,3
134.38,135.19,46,3
134.38,138.24,39,3
135.18,136.09,54,3
135.18,136.09,45,3
136.08,137.05,55,3
136.08,137.05,43,3
137.04,138.21,48,3
137.04,138.21,45,3
138.2,140.1,50,3
138.2,140.1,38,3
138.2,140.1,42,3
141.5,142.92,59,2
141.5,142.92,50,3
141.5,142.92,55,3
141.5,142.92,59,3
141.5,142.92,43,3
142.92,144.17,59,2
142.92,144.18,55,3
142.92,144.18,59,3
142.92,144.37,50,3
142.92,144.18,43,3
144.17,144.88,57,2
144.17,144.86,54,3
144.17,144.86,57,3
144.17,144.86,38,3
144.88,147.18,57,2
144.88,147.21,50,3
144.88,147.21,54,3
144.88,147.21,57,3
144.88,147.21,38,3
147.18,148.58,59,2
147.18,147.84,53,3
147.18,147.84,55,3
147.18,147.84,59,3
147.18,147.84,43,3
148.58,150.35,60,2
148.58,150.36,52,3
148.58,150.35,55,3
148.58,150.36,60,3
148.58,150.36,36,3
150.35,151.38,59,2
150.35,151.15,50,3
150.35,151.15,55,3
150.35,151.15,59,3
150.35,151.15,43,3
151.38,154.06,59,2
151.38,154.06,50,3
151.38,154.06,55,3
151.38,154.06,59,3
151.38,154.06,43,3
154.06,155.34,59,2
154.06,155.34,50,3
154.06,155.34,55,3
154.06,155.34,59,3
154.06,155.34,43,3
155.34,156.95,59,2
155.34,156.96,59,3
155.34,157.7,54,3
155.34,157.7,39,3
155.34,157.68,47,3
156.95,157.68,57,2
156.95,157.68,57,3
157.68,159.07,55,2
157.68,159.61,55,3
157.68,159.61,52,3
157.68,159.61,40,3
157.68,159.61,47,3
159.07,160.58,57,2
160.3,161.54,55,3
160.3,161.54,59,3
160.3,161.54,40,3
160.3,161.54,47,3
160.6,161.54,59,2
161.54,163.23,59,2
161.54,163.24,59,3
161.54,163.84,50,3
161.54,163.86,54,3
161.54,163.88,38,3
161.54,163.88,48,3
163.23,163.84,57,2
163.23,163.84,57,3
163.84,165.5,55,2
163.84,166.2,55,3
163.84,166.2,50,3
163.84,166.1,43,3
163.84,166.1,47,3
166.86,167.88,55,3
166.86,167.88,59,3
166.86,167.88,40,3
166.86,167.88,47,3
167.88,169.37,59,3
167.88,169.57,54,3
167.88,169.37,39,3
167.88,169.37,47,3
169.35,169.86,60,3
169.35,169.86,38,3
169.35,169.86,45,3
169.98,172.57,54,3
169.98,172.57,60,3
169.98,172.57,38,3
169.98,172.57,45,3
172.54,173.25,50,3
172.54,173.25,55,3
172.54,173.25,59,3
172.54,173.25,43,3
172.54,173.25,47,3
173.82,175.33,59,3
173.82,175.74,50,3
173.82,175.76,54,3
173.82,175.78,38,3
173.82,175.78,48,3
175.23,175.74,57,3
175.74,177.16,55,3
175.74,177.16,50,3
175.74,177.09,43,3
175.74,177.09,47,3
178.28,179.46,55,3
178.28,179.46,59,3
178.28,179.46,43,3
178.28,179.46,50,3
179.46,183.06,59,3
179.46,183.3,50,3
179.46,183.32,54,3
179.46,183.34,38,3
179.46,183.34,48,3
183.05,183.3,57,3
183.3,184.49,55,3
183.3,184.49,50,3
183.3,184.2,43,3
183.3,184.2,47,3
