26.57,26.85,55,3
26.65,26.85,58,3
26.729,26.85,64,3
26.85,27.103,52,2
27.103,27.15,55,2
27.15,27.434,53,2
27.15,27.45,45,3
27.23,27.45,48,3
27.309,27.45,53,3
27.45,27.75,53,2
27.45,27.75,57,3
27.53,27.75,60,3
27.609,27.75,65,3
27.9,28.05,53,2
28.05,28.355,54,2
28.05,28.35,45,3
28.13,28.35,48,3
28.209,28.35,54,3
28.35,28.622,60,2
28.35,28.63,57,3
28.43,28.63,60,3
28.509,28.63,66,3
28.63,28.89,54,2
28.89,29.175,55,2
28.89,29.17,46,3
28.97,29.17,50,3
29.029,29.17,55,3
29.17,29.394,62,2
29.17,29.41,58,3
29.25,29.41,62,3
29.285,29.41,67,3
29.41,29.71,55,2
29.71,29.862,54,2
29.71,30.01,45,3
29.79,30.01,48,3
29.86,30.012,63,2
29.869,30.01,54,3
30.01,30.142,62,2
30.01,30.27,57,3
30.09,30.27,60,3
30.14,30.261,60,2
30.149,30.27,66,3
30.27,30.422,58,2
30.42,30.561,57,2
30.57,31.15,55,2
30.57,30.85,46,3
30.63,30.85,50,3
30.709,30.85,55,3
30.85,31.15,58,3
30.93,31.15,62,3
31.009,31.15,67,3
31.15,31.45,55,2
31.45,31.755,55,2
31.45,32.31,47,3
31.45,32.31,53,3
31.45,32.31,55,3
31.675,31.75,68,3
31.75,31.994,62,2
31.75,32.279,67,3
32.01,32.31,55,2
32.31,32.727,63,2
32.31,33.13,48,3
32.31,33.13,51,3
32.31,33.13,55,3
32.495,32.57,68,3
32.57,33.099,67,3
32.72,32.84,62,2
32.843,33.13,60,2
33.13,33.435,58,2
33.13,34.01,52,3
33.13,34.01,58,3
33.13,34.01,60,3
33.355,33.43,73,3
33.43,33.582,60,2
33.43,33.979,72,3
33.58,33.701,58,2
33.71,33.862,56,2
33.86,34.001,55,2
34.01,34.25,53,2
34.01,34.83,53,3
34.01,34.83,56,3
34.01,34.83,60,3
34.216,34.25,73,3
34.25,34.55,56,2
34.25,34.799,72,3
34.55,34.83,60,2
34.83,35.135,60,2
34.83,35.39,51,3
34.83,35.39,60,3
34.83,35.39,63,3
35.069,35.13,72,3
35.13,35.374,63,2
35.13,35.374,84,3
35.39,35.69,60,2
35.69,35.995,60,2
35.69,36.29,53,3
35.69,36.29,60,3
35.69,36.29,63,3
35.929,35.99,72,3
35.99,36.274,63,2
35.99,36.274,84,3
36.29,36.47,60,2
36.47,36.927,60,2
36.47,37.07,55,3
36.47,37.07,60,3
36.47,37.07,63,3
36.702,36.77,79,3
36.77,37.002,91,3
36.92,37.061,62,2
37.002,37.07,79,3
37.07,37.37,59,2
37.07,37.302,91,3
37.07,37.37,55,3
37.07,37.37,62,3
37.07,37.37,65,3
37.302,37.37,79,3
37.37,38.01,60,2
37.37,37.694,91,3
37.37,37.71,60,3
37.37,37.71,63,3
37.86,38.012,62,3
37.86,38.012,50,3
38.01,38.141,66,3
38.01,38.141,54,3
38.14,38.252,69,3
38.14,38.252,57,3
38.25,38.555,72,3
38.25,38.555,60,3
38.55,38.795,69,3
38.55,38.795,57,3
38.79,39.095,66,3
38.79,39.095,54,3
39.09,39.579,62,3
39.09,39.579,50,3
39.72,39.812,75,3
39.72,39.812,63,3
39.81,39.962,74,3
39.81,39.962,62,3
39.96,40.101,75,3
39.96,40.101,63,3
40.11,40.607,74,3
40.11,40.607,62,3
40.6,40.752,72,3
40.6,40.752,60,3
40.75,40.902,69,3
40.75,40.902,57,3
40.9,41.154,66,3
40.9,41.154,54,3
41.21,41.83,62,3
41.21,41.83,50,3
41.83,42.15,50,2
41.83,42.159,50,3
41.83,42.159,38,3
42.15,42.455,58,2
42.15,42.427,58,3
42.15,42.427,46,3
42.45,42.634,57,2
42.45,42.659,57,3
42.45,42.659,45,3
42.65,42.89,55,2
42.65,42.899,55,3
42.65,42.899,43,3
42.89,43.195,54,2
42.89,43.199,54,3
42.89,43.199,42,3
43.19,43.434,57,2
43.19,43.459,57,3
43.19,43.459,45,3
43.45,43.75,58,2
43.45,43.701,58,3
43.45,43.701,46,3
43.701,43.75,57,3
43.701,43.75,45,3
43.75,44.055,60,2
43.75,44.027,60,3
43.75,44.027,48,3
44.05,44.214,58,2
44.05,44.239,58,3
44.05,44.239,46,3
44.23,44.51,57,2
44.23,44.519,57,3
44.23,44.519,45,3
44.51,44.815,55,2
44.51,44.819,55,3
44.51,44.819,43,3
44.81,45.054,58,2
44.81,45.079,58,3
44.81,45.079,46,3
45.07,45.31,60,2
45.07,45.287,60,3
45.07,45.287,48,3
45.31,45.57,62,2
45.31,45.575,62,3
45.31,45.575,50,3
45.57,45.87,60,2
45.57,45.875,60,3
45.57,45.875,48,3
45.87,46.27,58,2
45.87,46.237,58,3
45.87,46.237,46,3
46.27,47.73,63,2
46.27,47.742,63,3
46.27,47.742,51,3
47.73,48.49,61,2
47.73,48.454,61,3
47.73,48.454,49,3
48.49,49.715,62,2
48.49,50.949,62,3
48.49,50.949,50,3
49.71,50.394,57,2
50.41,50.71,54,2
50.71,51.31,62,2
51.16,51.312,62,3
51.16,51.312,50,3
51.31,51.382,66,3
51.31,51.382,54,3
51.38,51.521,69,3
51.38,51.521,57,3
51.53,51.832,74,3
51.53,51.832,62,3
51.83,52.095,69,3
51.83,52.095,57,3
52.09,52.351,66,3
52.09,52.351,54,3
52.35,52.555,62,3
52.35,52.555,50,3
52.55,52.855,61,3
52.55,52.855,49,3
52.85,53.15,57,2
52.85,53.134,60,3
52.85,53.134,48,3
53.15,53.73,58,2
53.15,53.73,58,3
53.15,53.73,63,3
53.15,53.73,46,3
53.15,53.73,55,3
53.73,54.03,59,2
54.03,54.48,58,2
54.03,54.63,56,3
54.03,54.63,62,3
54.03,54.63,46,3
54.03,54.63,53,3
54.48,54.63,59,2
54.63,54.757,58,2
54.757,54.87,59,2
54.87,55.47,58,2
54.87,55.47,55,3
54.87,55.47,63,3
54.87,55.47,39,3
54.87,55.47,51,3
55.47,55.81,55,2
55.81,56.41,61,3
55.81,56.41,67,3
55.81,56.41,51,3
55.81,56.41,58,3
56.41,56.71,55,2
56.71,57.015,62,2
56.71,57.19,62,3
56.71,57.19,67,3
56.71,57.19,75,3
56.71,57.19,47,3
56.71,57.19,55,3
57.01,57.188,59,2
57.19,57.49,55,2
57.49,57.642,55,2
57.49,58.01,64,3
57.49,58.01,67,3
57.49,58.01,76,3
57.49,58.01,48,3
57.49,58.01,55,3
57.49,58.01,60,3
57.64,57.726,57,2
57.726,57.862,59,2
57.86,58.001,60,2
58.01,58.162,62,2
58.16,58.301,64,2
58.31,58.87,62,2
58.31,58.462,71,3
58.31,58.61,50,3
58.31,58.61,55,3
58.31,58.61,59,3
58.46,58.612,74,3
58.61,58.754,79,3
58.61,58.87,50,3
58.61,58.87,55,3
58.61,58.87,59,3
58.61,58.87,62,3
58.753,58.861,83,3
58.87,59.17,54,2
58.87,59.022,78,3
58.87,59.17,50,3
58.87,59.17,57,3
58.87,59.17,60,3
58.87,59.17,62,3
59.02,59.161,86,3
59.17,59.83,55,2
59.17,59.53,79,3
59.17,59.53,55,3
59.17,59.53,59,3
59.17,59.53,62,3
59.68,59.832,55,3
59.68,59.832,43,3
59.83,59.982,58,3
59.83,59.982,46,3
59.98,60.101,62,3
59.98,60.101,50,3
60.11,60.355,67,3
60.11,60.355,55,3
60.35,60.615,62,3
60.35,60.615,50,3
60.61,60.835,60,3
60.61,60.835,48,3
60.83,61.135,58,3
60.83,61.135,46,3
61.13,61.375,57,3
61.13,61.375,45,3
61.37,61.67,55,2
61.37,61.654,55,3
61.37,61.592,43,3
61.592,61.67,54,3
61.67,61.915,60,2
61.67,62.367,51,3
61.67,61.736,39,3
61.67,61.736,42,3
61.752,61.817,41,3
61.834,61.877,39,3
61.882,61.922,41,3
61.91,62.194,58,2
61.938,62.004,39,3
62.02,62.086,41,3
62.102,62.168,39,3
62.184,62.25,41,3
62.21,62.51,57,2
62.266,62.332,39,3
62.348,62.365,41,3
62.367,62.51,50,3
62.367,62.51,38,3
62.416,62.51,51,3
62.416,62.51,39,3
62.461,62.51,54,3
62.461,62.51,42,3
62.51,62.815,55,2
62.51,62.777,55,3
62.51,62.777,43,3
62.81,63.094,57,2
63.11,63.41,58,2
63.361,63.41,54,3
63.41,63.655,60,2
63.41,64.098,51,3
63.41,63.476,39,3
63.41,63.457,42,3
63.49,63.507,41,3
63.514,63.58,39,3
63.596,63.662,41,3
63.65,63.934,58,2
63.678,63.744,39,3
63.76,63.826,41,3
63.842,63.908,39,3
63.924,63.99,41,3
63.95,64.23,57,2
64.006,64.072,39,3
64.088,64.097,41,3
64.098,64.23,50,3
64.098,64.23,38,3
64.136,64.23,51,3
64.136,64.23,39,3
64.181,64.23,54,3
64.181,64.23,42,3
64.23,64.535,55,2
64.23,64.497,55,3
64.23,64.497,43,3
64.53,64.794,58,2
64.81,65.09,60,2
65.09,65.39,62,2
65.09,65.395,62,3
65.09,65.395,50,3
65.39,65.71,60,2
65.39,65.715,60,3
65.39,65.715,48,3
65.71,67.41,58,2
65.71,66.354,58,3
65.71,66.354,46,3
67.41,69.05,63,2
67.41,69.062,63,3
67.41,69.062,51,3
69.05,69.85,61,2
69.05,69.719,61,3
69.05,69.719,49,3
69.85,70.155,62,2
69.85,71.549,62,3
69.85,71.549,50,3
70.15,70.46,57,2
70.59,71.31,54,2
71.31,72.53,62,2
72.18,72.532,75,3
72.18,72.532,63,3
72.53,72.682,74,3
72.53,72.682,62,3
72.68,72.981,75,3
72.68,72.981,63,3
72.99,73.295,74,3
72.99,73.295,62,3
73.29,73.555,69,3
73.29,73.555,57,3
73.55,73.795,66,3
73.55,73.795,54,3
73.79,74.035,62,3
73.79,74.035,50,3
74.03,74.335,61,3
74.03,74.335,49,3
74.33,74.63,57,2
74.33,74.614,60,3
74.33,74.614,48,3
74.63,75.23,58,2
74.63,75.23,58,3
74.63,75.23,63,3
74.63,75.23,46,3
74.63,75.23,55,3
75.23,75.51,59,2
75.51,75.9,58,2
75.51,76.05,56,3
75.51,76.05,62,3
75.51,76.05,46,3
75.51,76.05,53,3
75.9,76.05,59,2
76.05,76.2,58,2
76.2,76.37,59,2
76.37,76.97,58,2
76.37,76.97,55,3
76.37,76.97,63,3
76.37,76.97,39,3
76.37,76.97,51,3
76.97,77.27,55,2
77.27,77.87,56,3
77.27,77.87,59,3
77.27,77.87,65,3
77.27,77.87,49,3
77.87,78.23,59,2
78.23,78.83,60,2
78.23,78.83,60,3
78.23,78.83,65,3
78.23,78.83,48,3
78.23,78.83,56,3
78.83,79.13,61,2
79.13,79.58,60,2
79.13,79.73,58,3
79.13,79.73,64,3
79.13,79.73,48,3
79.13,79.73,55,3
79.58,79.73,61,2
79.73,79.88,60,2
79.88,80.05,61,2
80.05,80.73,60,2
80.05,80.73,56,3
80.05,80.73,65,3
80.05,80.73,41,3
80.05,80.73,53,3
80.73,81.03,56,2
81.03,81.61,58,3
81.03,81.61,61,3
81.03,81.61,67,3
81.03,81.61,51,3
81.61,81.91,55,2
81.91,82.215,62,2
81.91,82.51,62,3
81.91,82.51,67,3
81.91,82.51,74,3
81.91,82.51,47,3
81.91,82.51,55,3
82.21,82.494,59,2
82.51,82.81,55,2
82.81,82.962,55,2
82.81,83.41,64,3
82.81,83.41,67,3
82.81,83.41,76,3
82.81,83.41,48,3
82.81,83.41,55,3
82.81,83.41,60,3
82.96,83.112,64,2
83.11,83.262,62,2
83.26,83.401,60,2
83.41,83.562,59,2
83.56,83.701,57,2
83.71,84.93,62,2
83.71,83.86,67,3
83.71,83.993,50,3
83.71,83.993,55,3
83.71,83.993,59,3
83.71,83.993,62,3
83.86,83.993,69,3
83.993,84.04,71,3
83.993,84.19,50,3
83.993,84.19,55,3
83.993,84.19,59,3
83.993,84.19,62,3
84.04,84.19,72,3
84.19,84.34,74,3
84.19,84.47,50,3
84.19,84.47,55,3
84.19,84.47,59,3
84.19,84.47,62,3
84.34,84.47,76,3
84.47,84.58,78,3
84.47,84.73,50,3
84.47,84.73,57,3
84.47,84.73,60,3
84.47,84.73,62,3
84.58,84.73,79,3
84.73,84.8,81,3
84.73,84.93,50,3
84.73,84.93,57,3
84.73,84.93,60,3
84.73,84.93,62,3
84.8,84.93,83,3
84.93,85.21,54,2
84.93,85.08,84,3
84.93,85.21,50,3
84.93,85.21,57,3
84.93,85.21,60,3
84.93,85.21,62,3
85.08,85.21,86,3
85.21,85.91,55,2
85.21,85.61,79,3
85.21,85.61,55,3
85.21,85.61,59,3
85.21,85.61,62,3
85.76,85.913,66,3
85.76,85.913,54,3
85.91,86.063,67,3
85.91,86.063,55,3
86.06,86.173,66,3
86.06,86.173,54,3
86.17,86.303,67,3
86.17,86.303,55,3
86.3,86.411,69,3
86.3,86.411,57,3
86.41,86.483,70,3
86.41,86.483,58,3
86.48,86.593,71,3
86.48,86.593,59,3
86.59,86.703,72,3
86.59,86.703,60,3
86.7,86.781,73,3
86.7,86.781,61,3
86.79,87.095,74,3
86.79,87.095,62,3
87.09,87.355,70,3
87.09,87.355,58,3
87.35,87.615,67,3
87.35,87.615,55,3
87.61,87.854,62,3
87.61,87.854,50,3
87.98,88.093,79,3
87.98,88.093,67,3
88.09,88.183,74,3
88.09,88.183,62,3
88.18,88.301,75,3
88.18,88.301,63,3
88.31,88.595,74,3
88.31,88.595,62,3
88.59,88.815,70,3
88.59,88.815,58,3
88.81,89.115,67,3
88.81,89.115,55,3
89.11,89.374,62,3
89.11,89.374,50,3
89.5,89.613,63,3
89.5,89.613,51,3
89.61,89.683,62,3
89.61,89.683,50,3
89.68,89.801,63,3
89.68,89.801,51,3
89.81,90.075,65,3
89.81,90.075,53,3
90.07,90.335,62,3
90.07,90.335,50,3
90.33,90.575,60,3
90.33,90.575,48,3
90.57,90.855,58,3
90.57,90.855,46,3
90.85,91.035,57,3
90.85,91.035,45,3
91.03,91.234,55,3
91.03,91.234,43,3
91.29,91.356,55,3
91.29,91.334,57,3
91.29,91.356,43,3
91.29,91.334,45,3
91.372,91.438,58,3
91.372,91.377,57,3
91.372,91.438,46,3
91.372,91.377,45,3
91.454,91.52,57,3
91.454,91.52,45,3
91.536,91.602,58,3
91.536,91.602,46,3
91.618,91.684,57,3
91.618,91.684,45,3
91.7,91.766,58,3
91.7,91.766,46,3
91.783,91.848,57,3
91.783,91.848,45,3
91.864,91.93,58,3
91.864,91.93,46,3
91.946,92.012,57,3
91.946,92.012,45,3
92.028,92.094,58,3
92.028,92.094,46,3
92.101,92.19,55,3
92.101,92.19,43,3
92.143,92.19,57,3
92.143,92.19,45,3
92.19,92.617,55,3
92.19,92.617,43,3
92.64,92.793,57,3
92.64,92.793,45,3
92.79,92.943,55,3
92.79,92.943,43,3
92.94,93.001,57,3
92.94,93.001,45,3
93.19,93.296,55,3
93.19,93.243,57,3
93.19,93.296,43,3
93.19,93.243,45,3
93.312,93.378,58,3
93.312,93.317,57,3
93.312,93.378,46,3
93.312,93.317,45,3
93.394,93.46,57,3
93.394,93.46,45,3
93.476,93.542,58,3
93.476,93.542,46,3
93.558,93.624,57,3
93.558,93.624,45,3
93.64,93.706,58,3
93.64,93.706,46,3
93.723,93.788,57,3
93.723,93.788,45,3
93.804,93.87,58,3
93.804,93.87,46,3
93.886,93.952,57,3
93.886,93.952,45,3
93.968,94.034,58,3
93.968,94.034,46,3
94.041,94.13,55,3
94.041,94.13,43,3
94.083,94.13,57,3
94.083,94.13,45,3
94.13,95.834,55,3
94.13,95.834,43,3
